date,rank,song,artist,last_week_rank,peak_rank,weeks_on_board,year,month,week
2016-10-01,72,Rise,Katy Perry,62,11,9,2016,10,40
2016-10-01,73,Blue Ain't Your Color,Keith Urban,NA,73,1,2016,10,40
2016-10-01,74,Gangsta,Kehlani,63,41,6,2016,10,40
2016-10-01,75,Deja Vu,Post Malone Ft. Justin Bieber,NA,75,1,2016,10,40
2016-10-01,76,Make Me...,Britney Spears Ft. G-Eazy,33,17,9,2016,10,40
2016-10-01,77,Why You Always Hatin?,YG Ft. Drake Ft. Kamaiyah,70,62,13,2016,10,40
2016-10-01,78,Purple Lamborghini,Skrillex Ft. Rick Ross,72,33,8,2016,10,40
2016-10-01,79,She's Got A Way With Words,Blake Shelton,71,61,12,2016,10,40
2016-10-01,80,Move,Luke Bryan,88,80,4,2016,10,40
2016-10-01,81,Too Much Sauce,DJ ESCO Ft. Future Ft. Lil Uzi Vert,81,81,4,2016,10,40
2016-10-01,82,Come And See Me,PARTYNEXTDOOR Ft. Drake,83,65,11,2016,10,40
2016-10-01,83,1 Night,Lil Yachty,84,83,6,2016,10,40
2016-10-01,84,My PYT,Wale,73,54,14,2016,10,40
2016-10-01,85,I Know Somebody,LOCASH,93,85,3,2016,10,40
2016-10-01,86,May We All,Florida Georgia Line Ft. Tim McGraw,60,56,3,2016,10,40
2016-10-01,87,Childs Play,Drake,77,49,14,2016,10,40
2016-10-01,88,Hold Up,Beyonce,69,13,7,2016,10,40
2016-10-01,89,Sleep Without You,Brett Young,NA,89,1,2016,10,40
2016-10-01,90,American Country Love Song,Jake Owen,64,55,17,2016,10,40
2016-10-01,91,You Look Like I Need A Drink,Justin Moore,86,79,6,2016,10,40
2016-10-01,92,With You Tonight / Hasta El Amanecer,Nicky Jam,78,73,17,2016,10,40
2016-10-01,93,Wishing,"DJ Drama Ft. Chris Brown, Skeme Ft. Lyquin",91,91,5,2016,10,40
2016-10-01,94,Grass Ain't Greener,Chris Brown,90,71,3,2016,10,40
2016-10-01,95,Do You Mind,"DJ Khaled Ft. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future Ft. Rick Ross",94,89,6,2016,10,40
2016-10-01,96,Black Beatles,Rae Sremmurd Ft. Gucci Mane,NA,96,1,2016,10,40
2016-10-01,97,No Shopping,French Montana Ft. Drake,85,36,9,2016,10,40
2016-10-01,98,X,21 Savage Ft. Metro Boomin Ft. Future,NA,98,1,2016,10,40
2016-10-01,99,You Was Right,Lil Uzi Vert,95,89,10,2016,10,40
2016-10-01,100,You Don't Own Me,Grace Ft. G-Eazy,87,57,17,2016,10,40
2016-10-08,1,Closer,The Chainsmokers Ft. Halsey,1,1,8,2016,10,41
2016-10-08,2,Heathens,twenty one pilots,2,2,14,2016,10,41
2016-10-08,3,Cold Water,Major Lazer Ft. Justin Bieber Ft. MO,3,2,9,2016,10,41
2016-10-08,4,Let Me Love You,DJ Snake Ft. Justin Bieber,6,4,7,2016,10,41
2016-10-08,5,Cheap Thrills,Sia Ft. Sean Paul,4,1,32,2016,10,41
2016-10-08,6,Treat You Better,Shawn Mendes,8,6,16,2016,10,41
2016-10-08,7,Don't Let Me Down,The Chainsmokers Ft. Daya,5,3,32,2016,10,41
2016-10-08,8,Broccoli,D.R.A.M. Ft. Lil Yachty,12,8,15,2016,10,41
2016-10-08,9,We Don't Talk Anymore,Charlie Puth Ft. Selena Gomez,13,9,16,2016,10,41
2016-10-08,10,This Is What You Came For,Calvin Harris Ft. Rihanna,7,3,21,2016,10,41
2016-10-08,11,Ride,twenty one pilots,9,5,28,2016,10,41
2016-10-08,12,Needed Me,Rihanna,11,7,34,2016,10,41
2016-10-08,13,Send My Love (To Your New Lover),Adele,10,8,19,2016,10,41
2016-10-08,14,One Dance,Drake Ft. WizKid Ft. Kyla,14,1,25,2016,10,41
2016-10-08,15,Too Good,Drake Ft. Rihanna,16,14,21,2016,10,41
2016-10-08,16,Gold,Kiiara,20,16,18,2016,10,41
2016-10-08,17,Can't Stop The Feeling!,Justin Timberlake,18,1,20,2016,10,41
2016-10-08,18,Side To Side,Ariana Grande Ft. Nicki Minaj,19,18,4,2016,10,41
2016-10-08,19,I Hate U I Love U,gnash Ft. Olivia O'Brien,23,19,23,2016,10,41
2016-10-08,20,Into You,Ariana Grande,17,13,19,2016,10,41
2016-10-08,21,Forever Country,"Artists Of Then, Now Ft. Forever",NA,21,1,2016,10,41
2016-10-08,22,Luv,Tory Lanez,21,19,13,2016,10,41
2016-10-08,23,Sucker For Pain,"Lil Wayne, Wiz Khalifa Ft. Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",22,15,13,2016,10,41
2016-10-08,24,My Way,Calvin Harris,NA,24,1,2016,10,41
2016-10-08,25,Hymn For The Weekend,Coldplay,26,25,17,2016,10,41
2016-10-08,26,This Girl,Kungs vs Cookin' On 3 Burners,31,26,9,2016,10,41
2016-10-08,27,Unsteady,X Ambassadors,29,27,19,2016,10,41
2016-10-08,28,Panda,Desiigner,25,1,31,2016,10,41
2016-10-08,29,"Sit Still, Look Pretty",Daya,32,28,17,2016,10,41
2016-10-08,30,For Free,DJ Khaled Ft. Drake,27,13,16,2016,10,41
2016-10-08,31,Starving,Hailee Steinfeld Ft. Grey Ft. Zedd,33,31,8,2016,10,41
2016-10-08,32,No Limit,Usher Ft. Young Thug,37,32,13,2016,10,41
2016-10-08,33,Controlla,Drake,30,16,21,2016,10,41
2016-10-08,34,The Greatest,Sia Ft. Kendrick Lamar,24,24,3,2016,10,41
2016-10-08,35,Tiimmy Turner,Desiigner,34,34,9,2016,10,41
2016-10-08,36,Never Be Like You,Flume Ft. Kai,28,20,25,2016,10,41
2016-10-08,37,Setting The World On Fire,Kenny Chesney Ft. P!nk,40,29,8,2016,10,41
2016-10-08,38,Just Like Fire,P!nk,36,10,23,2016,10,41
2016-10-08,39,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,35,4,30,2016,10,41
2016-10-08,40,Starboy,The Weeknd Ft. Daft Punk,NA,40,1,2016,10,41
2016-10-08,41,Work,Rihanna Ft. Drake,41,1,35,2016,10,41
2016-10-08,42,Perfect Illusion,Lady Gaga,15,15,2,2016,10,41
2016-10-08,43,Chill Bill,Rob $tone Ft. J. Davi$ Ft. Spooks,50,43,8,2016,10,41
2016-10-08,44,Low Life,Future Ft. The Weeknd,44,18,33,2016,10,41
2016-10-08,45,I Took A Pill In Ibiza,Mike Posner,43,4,36,2016,10,41
2016-10-08,46,7 Years,Lukas Graham,45,2,36,2016,10,41
2016-10-08,47,H.O.L.Y.,Florida Georgia Line,49,14,21,2016,10,41
2016-10-08,48,Different For Girls,Dierks Bentley Ft. Elle King,42,42,16,2016,10,41
2016-10-08,49,In The Name Of Love,Martin Garrix Ft. Bebe Rexha,51,49,6,2016,10,41
2016-10-08,50,Pick Up The Phone,Young Thug And Travis Scott Ft. Quavo,48,43,6,2016,10,41
2016-10-08,51,Mama Said,Lukas Graham,46,36,10,2016,10,41
2016-10-08,52,OOOUUU,Young M.A,67,52,4,2016,10,41
2016-10-08,53,It Don't Hurt Like It Used To,Billy Currington,55,53,9,2016,10,41
2016-10-08,54,Peter Pan,Kelsea Ballerini,39,35,17,2016,10,41
2016-10-08,55,No Problem,Chance The Rapper Ft. Lil Wayne Ft. 2 Chainz,63,55,18,2016,10,41
2016-10-08,56,Father Stretch My Hands Pt. 1,Kanye West,56,37,20,2016,10,41
2016-10-08,57,Juju On That Beat (TZ Anthem),Zay Hilfigerrr Ft. Zayion McCall,NA,57,1,2016,10,41
2016-10-08,58,Scars To Your Beautiful,Alessia Cara,62,58,4,2016,10,41
2016-10-08,59,Middle Of A Memory,Cole Swindell,64,59,9,2016,10,41
2016-10-08,60,Blue Ain't Your Color,Keith Urban,73,60,2,2016,10,41
2016-10-08,61,Money Longer,Lil Uzi Vert,54,54,15,2016,10,41
2016-10-08,62,Fade,Kanye West,47,47,3,2016,10,41
2016-10-08,63,All In My Head (Flex),Fifth Harmony Ft. Fetty Wap,52,24,14,2016,10,41
2016-10-08,64,Rock On,Tucker Beathard,65,64,6,2016,10,41
2016-10-08,65,Caroline,Amine,70,65,3,2016,10,41
2016-10-08,66,Me Too,Meghan Trainor,53,13,19,2016,10,41
2016-10-08,67,I Met A Girl,William Michael Morgan,71,67,5,2016,10,41
2016-10-08,68,You & Me,Marc E. Bassy Ft. G-Eazy,61,58,11,2016,10,41
2016-10-08,69,Vice,Miranda Lambert,60,47,10,2016,10,41
2016-10-08,70,1 Night,Lil Yachty,83,70,7,2016,10,41
2016-10-08,71,Move,Luke Bryan,80,71,5,2016,10,41
2016-10-08,72,Make You Miss Me,Sam Hunt,57,45,17,2016,10,41
2016-10-08,73,I Got The Keys,DJ Khaled Ft. Jay Z Ft. Future,59,30,13,2016,10,41
2016-10-08,74,May We All,Florida Georgia Line Ft. Tim McGraw,86,56,4,2016,10,41
2016-10-08,75,A Little More Summertime,Jason Aldean,69,69,3,2016,10,41
2016-10-08,76,Come And See Me,PARTYNEXTDOOR Ft. Drake,82,65,12,2016,10,41
2016-10-08,77,Black Beatles,Rae Sremmurd Ft. Gucci Mane,96,77,2,2016,10,41
2016-10-08,78,THat Part,ScHoolboy Q Ft. Kanye West,66,40,16,2016,10,41
2016-10-08,79,I Know Somebody,LOCASH,85,79,4,2016,10,41
2016-10-08,80,You Look Like I Need A Drink,Justin Moore,91,79,7,2016,10,41
2016-10-08,81,Sleep Without You,Brett Young,89,81,2,2016,10,41
2016-10-08,82,Gangsta,Kehlani,74,41,7,2016,10,41
2016-10-08,83,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,68,66,10,2016,10,41
2016-10-08,84,X,21 Savage Ft. Metro Boomin Ft. Future,98,84,2,2016,10,41
2016-10-08,85,Too Much Sauce,DJ ESCO Ft. Future Ft. Lil Uzi Vert,81,81,5,2016,10,41
2016-10-08,86,Why You Always Hatin?,YG Ft. Drake Ft. Kamaiyah,77,62,14,2016,10,41
2016-10-08,87,Key To The Streets,YFN Lucci Ft. Migos Ft. Trouble,NA,87,1,2016,10,41
2016-10-08,88,Do You Mind,"DJ Khaled Ft. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future Ft. Rick Ross",95,88,7,2016,10,41
2016-10-08,89,Hold Up,Beyonce,88,13,8,2016,10,41
2016-10-08,90,Purple Lamborghini,Skrillex Ft. Rick Ross,78,33,9,2016,10,41
2016-10-08,91,Cancer,twenty one pilots,NA,91,1,2016,10,41
2016-10-08,92,My PYT,Wale,84,54,15,2016,10,41
2016-10-08,93,You Was Right,Lil Uzi Vert,99,89,11,2016,10,41
2016-10-08,94,With You Tonight / Hasta El Amanecer,Nicky Jam,92,73,18,2016,10,41
2016-10-08,95,Wishing,"DJ Drama Ft. Chris Brown, Skeme Ft. Lyquin",93,91,6,2016,10,41
2016-10-08,96,Grass Ain't Greener,Chris Brown,94,71,4,2016,10,41
2016-10-08,97,Goosebumps,Travis Scott,NA,92,2,2016,10,41
2016-10-08,98,No Shopping,French Montana Ft. Drake,97,36,10,2016,10,41
2016-10-08,99,You Don't Own Me,Grace Ft. G-Eazy,100,57,18,2016,10,41
2016-10-08,100,Lockjaw,French Montana Ft. Kodak Black,NA,73,11,2016,10,41
2016-10-15,1,Closer,The Chainsmokers Ft. Halsey,1,1,9,2016,10,42
2016-10-15,2,Heathens,twenty one pilots,2,2,15,2016,10,42
2016-10-15,3,Starboy,The Weeknd Ft. Daft Punk,40,3,2,2016,10,42
2016-10-15,4,Cold Water,Major Lazer Ft. Justin Bieber Ft. MO,3,2,10,2016,10,42
2016-10-15,5,Let Me Love You,DJ Snake Ft. Justin Bieber,4,4,8,2016,10,42
2016-10-15,6,Treat You Better,Shawn Mendes,6,6,17,2016,10,42
2016-10-15,7,Cheap Thrills,Sia Ft. Sean Paul,5,1,33,2016,10,42
2016-10-15,8,Broccoli,D.R.A.M. Ft. Lil Yachty,8,8,16,2016,10,42
2016-10-15,9,Don't Let Me Down,The Chainsmokers Ft. Daya,7,3,33,2016,10,42
2016-10-15,10,This Is What You Came For,Calvin Harris Ft. Rihanna,10,3,22,2016,10,42
2016-10-15,11,We Don't Talk Anymore,Charlie Puth Ft. Selena Gomez,9,9,17,2016,10,42
2016-10-15,12,Ride,twenty one pilots,11,5,29,2016,10,42
2016-10-15,13,I Hate U I Love U,gnash Ft. Olivia O'Brien,19,13,24,2016,10,42
2016-10-15,14,One Dance,Drake Ft. WizKid Ft. Kyla,14,1,26,2016,10,42
2016-10-15,15,Gold,Kiiara,16,15,19,2016,10,42
2016-10-15,16,Send My Love (To Your New Lover),Adele,13,8,20,2016,10,42
2016-10-15,17,Needed Me,Rihanna,12,7,35,2016,10,42
2016-10-15,18,Too Good,Drake Ft. Rihanna,15,14,22,2016,10,42
2016-10-15,19,Side To Side,Ariana Grande Ft. Nicki Minaj,18,18,5,2016,10,42
2016-10-15,20,Can't Stop The Feeling!,Justin Timberlake,17,1,21,2016,10,42
2016-10-15,21,Luv,Tory Lanez,22,19,14,2016,10,42
2016-10-15,22,Sucker For Pain,"Lil Wayne, Wiz Khalifa Ft. Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",23,15,14,2016,10,42
2016-10-15,23,Into You,Ariana Grande,20,13,20,2016,10,42
2016-10-15,24,Starving,Hailee Steinfeld Ft. Grey Ft. Zedd,31,24,9,2016,10,42
2016-10-15,25,Hymn For The Weekend,Coldplay,25,25,18,2016,10,42
2016-10-15,26,Unsteady,X Ambassadors,27,26,20,2016,10,42
2016-10-15,27,My Way,Calvin Harris,24,24,2,2016,10,42
2016-10-15,28,Panda,Desiigner,28,1,32,2016,10,42
2016-10-15,29,This Girl,Kungs vs Cookin' On 3 Burners,26,26,10,2016,10,42
2016-10-15,30,The Greatest,Sia Ft. Kendrick Lamar,34,24,4,2016,10,42
2016-10-15,31,For Free,DJ Khaled Ft. Drake,30,13,17,2016,10,42
2016-10-15,32,Controlla,Drake,33,16,22,2016,10,42
2016-10-15,33,"Sit Still, Look Pretty",Daya,29,28,18,2016,10,42
2016-10-15,34,Forever Country,"Artists Of Then, Now Ft. Forever",21,21,2,2016,10,42
2016-10-15,35,No Limit,Usher Ft. Young Thug,32,32,14,2016,10,42
2016-10-15,36,OOOUUU,Young M.A,52,36,5,2016,10,42
2016-10-15,37,Setting The World On Fire,Kenny Chesney Ft. P!nk,37,29,9,2016,10,42
2016-10-15,38,Just Like Fire,P!nk,38,10,24,2016,10,42
2016-10-15,39,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,39,4,31,2016,10,42
2016-10-15,40,Chill Bill,Rob $tone Ft. J. Davi$ Ft. Spooks,43,40,9,2016,10,42
2016-10-15,41,Black Beatles,Rae Sremmurd Ft. Gucci Mane,77,41,3,2016,10,42
2016-10-15,42,Low Life,Future Ft. The Weeknd,44,18,34,2016,10,42
2016-10-15,43,Tiimmy Turner,Desiigner,35,34,10,2016,10,42
2016-10-15,44,It Don't Hurt Like It Used To,Billy Currington,53,44,10,2016,10,42
2016-10-15,45,Work,Rihanna Ft. Drake,41,1,36,2016,10,42
2016-10-15,46,I Took A Pill In Ibiza,Mike Posner,45,4,37,2016,10,42
2016-10-15,47,In The Name Of Love,Martin Garrix Ft. Bebe Rexha,49,47,7,2016,10,42
2016-10-15,48,Never Be Like You,Flume Ft. Kai,36,20,26,2016,10,42
2016-10-15,49,Pick Up The Phone,Young Thug And Travis Scott Ft. Quavo,50,43,7,2016,10,42
2016-10-15,50,H.O.L.Y.,Florida Georgia Line,47,14,22,2016,10,42
2016-10-15,51,Scars To Your Beautiful,Alessia Cara,58,51,5,2016,10,42
2016-10-15,52,Caroline,Amine,65,52,4,2016,10,42
2016-10-15,53,Blue Ain't Your Color,Keith Urban,60,53,3,2016,10,42
2016-10-15,54,No Problem,Chance The Rapper Ft. Lil Wayne Ft. 2 Chainz,55,54,19,2016,10,42
2016-10-15,55,Different For Girls,Dierks Bentley Ft. Elle King,48,42,17,2016,10,42
2016-10-15,56,Middle Of A Memory,Cole Swindell,59,56,10,2016,10,42
2016-10-15,57,Father Stretch My Hands Pt. 1,Kanye West,56,37,21,2016,10,42
2016-10-15,58,Fade,Kanye West,62,47,4,2016,10,42
2016-10-15,59,Perfect Illusion,Lady Gaga,42,15,3,2016,10,42
2016-10-15,60,I Met A Girl,William Michael Morgan,67,60,6,2016,10,42
2016-10-15,61,Move,Luke Bryan,71,61,6,2016,10,42
2016-10-15,62,1 Night,Lil Yachty,70,62,8,2016,10,42
2016-10-15,63,This Town,Niall Horan,NA,63,1,2016,10,42
2016-10-15,64,Vice,Miranda Lambert,69,47,11,2016,10,42
2016-10-15,65,May We All,Florida Georgia Line Ft. Tim McGraw,74,56,5,2016,10,42
2016-10-15,66,Money Longer,Lil Uzi Vert,61,54,16,2016,10,42
2016-10-15,67,Rock On,Tucker Beathard,64,64,7,2016,10,42
2016-10-15,68,Mercy,Shawn Mendes,NA,68,2,2016,10,42
2016-10-15,69,Peter Pan,Kelsea Ballerini,54,35,18,2016,10,42
2016-10-15,70,Come And See Me,PARTYNEXTDOOR Ft. Drake,76,65,13,2016,10,42
2016-10-15,71,A Little More Summertime,Jason Aldean,75,69,4,2016,10,42
2016-10-15,72,I Know Somebody,LOCASH,79,72,5,2016,10,42
2016-10-15,73,Mama Said,Lukas Graham,51,36,11,2016,10,42
2016-10-15,74,You & Me,Marc E. Bassy Ft. G-Eazy,68,58,12,2016,10,42
2016-10-15,75,Me Too,Meghan Trainor,66,13,20,2016,10,42
2016-10-15,76,Sleep Without You,Brett Young,81,76,3,2016,10,42
2016-10-15,77,All In My Head (Flex),Fifth Harmony Ft. Fetty Wap,63,24,15,2016,10,42
2016-10-15,78,X,21 Savage Ft. Metro Boomin Ft. Future,84,78,3,2016,10,42
2016-10-15,79,Too Much Sauce,DJ ESCO Ft. Future Ft. Lil Uzi Vert,85,79,6,2016,10,42
2016-10-15,80,Make You Miss Me,Sam Hunt,72,45,18,2016,10,42
2016-10-15,81,I Got The Keys,DJ Khaled Ft. Jay Z Ft. Future,73,30,14,2016,10,42
2016-10-15,82,Do You Mind,"DJ Khaled Ft. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future Ft. Rick Ross",88,82,8,2016,10,42
2016-10-15,83,THat Part,ScHoolboy Q Ft. Kanye West,78,40,17,2016,10,42
2016-10-15,84,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,83,66,11,2016,10,42
2016-10-15,85,You Was Right,Lil Uzi Vert,93,85,12,2016,10,42
2016-10-15,86,Key To The Streets,YFN Lucci Ft. Migos Ft. Trouble,87,86,2,2016,10,42
2016-10-15,87,Hold Up,Beyonce,89,13,9,2016,10,42
2016-10-15,88,Gangsta,Kehlani,82,41,8,2016,10,42
2016-10-15,89,HandClap,Fitz And The Tantrums,NA,89,1,2016,10,42
2016-10-15,90,Why You Always Hatin?,YG Ft. Drake Ft. Kamaiyah,86,62,15,2016,10,42
2016-10-15,91,Goosebumps,Travis Scott,97,91,3,2016,10,42
2016-10-15,92,Song For Another Time,Old Dominion,NA,92,1,2016,10,42
2016-10-15,93,Wishing,"DJ Drama Ft. Chris Brown, Skeme Ft. Lyquin",95,91,7,2016,10,42
2016-10-15,94,Capsize,Frenship Ft. Emily Warren,NA,94,1,2016,10,42
2016-10-15,95,CRZY,Kehlani,NA,95,1,2016,10,42
2016-10-15,96,Purple Lamborghini,Skrillex Ft. Rick Ross,90,33,10,2016,10,42
2016-10-15,97,With You Tonight / Hasta El Amanecer,Nicky Jam,94,73,19,2016,10,42
2016-10-15,98,Cool Girl,Tove Lo,NA,84,4,2016,10,42
2016-10-15,99,You Look Like I Need A Drink,Justin Moore,80,79,8,2016,10,42
2016-10-15,100,No Shopping,French Montana Ft. Drake,98,36,11,2016,10,42
2016-10-22,1,Closer,The Chainsmokers Ft. Halsey,1,1,10,2016,10,43
2016-10-22,2,Starboy,The Weeknd Ft. Daft Punk,3,2,3,2016,10,43
2016-10-22,3,Heathens,twenty one pilots,2,2,16,2016,10,43
2016-10-22,4,Cold Water,Major Lazer Ft. Justin Bieber Ft. MO,4,2,11,2016,10,43
2016-10-22,5,Let Me Love You,DJ Snake Ft. Justin Bieber,5,4,9,2016,10,43
2016-10-22,6,Broccoli,D.R.A.M. Ft. Lil Yachty,8,6,17,2016,10,43
2016-10-22,7,Treat You Better,Shawn Mendes,6,6,18,2016,10,43
2016-10-22,8,Cheap Thrills,Sia Ft. Sean Paul,7,1,34,2016,10,43
2016-10-22,9,Don't Let Me Down,The Chainsmokers Ft. Daya,9,3,34,2016,10,43
2016-10-22,10,I Hate U I Love U,gnash Ft. Olivia O'Brien,13,10,25,2016,10,43
2016-10-22,11,This Is What You Came For,Calvin Harris Ft. Rihanna,10,3,23,2016,10,43
2016-10-22,12,Side To Side,Ariana Grande Ft. Nicki Minaj,19,12,6,2016,10,43
2016-10-22,13,Gold,Kiiara,15,13,20,2016,10,43
2016-10-22,14,Ride,twenty one pilots,12,5,30,2016,10,43
2016-10-22,15,Needed Me,Rihanna,17,7,36,2016,10,43
2016-10-22,16,One Dance,Drake Ft. WizKid Ft. Kyla,14,1,27,2016,10,43
2016-10-22,17,Send My Love (To Your New Lover),Adele,16,8,21,2016,10,43
2016-10-22,18,All We Know,The Chainsmokers Ft. Phoebe Ryan,NA,18,1,2016,10,43
2016-10-22,19,Too Good,Drake Ft. Rihanna,18,14,23,2016,10,43
2016-10-22,20,Starving,Hailee Steinfeld Ft. Grey Ft. Zedd,24,20,10,2016,10,43
2016-10-22,21,We Don't Talk Anymore,Charlie Puth Ft. Selena Gomez,11,9,18,2016,10,43
2016-10-22,22,Luv,Tory Lanez,21,19,15,2016,10,43
2016-10-22,23,Can't Stop The Feeling!,Justin Timberlake,20,1,22,2016,10,43
2016-10-22,24,Sucker For Pain,"Lil Wayne, Wiz Khalifa Ft. Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",22,15,15,2016,10,43
2016-10-22,25,This Town,Niall Horan,63,25,2,2016,10,43
2016-10-22,26,Hymn For The Weekend,Coldplay,25,25,19,2016,10,43
2016-10-22,27,The Greatest,Sia Ft. Kendrick Lamar,30,24,5,2016,10,43
2016-10-22,28,My Way,Calvin Harris,27,24,3,2016,10,43
2016-10-22,29,OOOUUU,Young M.A,36,29,6,2016,10,43
2016-10-22,30,Unsteady,X Ambassadors,26,26,21,2016,10,43
2016-10-22,31,Into You,Ariana Grande,23,13,21,2016,10,43
2016-10-22,32,"Sit Still, Look Pretty",Daya,33,28,19,2016,10,43
2016-10-22,33,Panda,Desiigner,28,1,33,2016,10,43
2016-10-22,34,Setting The World On Fire,Kenny Chesney Ft. P!nk,37,29,10,2016,10,43
2016-10-22,35,Tiimmy Turner,Desiigner,43,34,11,2016,10,43
2016-10-22,36,Controlla,Drake,32,16,23,2016,10,43
2016-10-22,37,For Free,DJ Khaled Ft. Drake,31,13,18,2016,10,43
2016-10-22,38,Black Beatles,Rae Sremmurd Ft. Gucci Mane,41,38,4,2016,10,43
2016-10-22,39,No Limit,Usher Ft. Young Thug,35,32,15,2016,10,43
2016-10-22,40,Chill Bill,Rob $tone Ft. J. Davi$ Ft. Spooks,40,40,10,2016,10,43
2016-10-22,41,In The Name Of Love,Martin Garrix Ft. Bebe Rexha,47,41,8,2016,10,43
2016-10-22,42,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,39,4,32,2016,10,43
2016-10-22,43,Just Like Fire,P!nk,38,10,25,2016,10,43
2016-10-22,44,Caroline,Amine,52,44,5,2016,10,43
2016-10-22,45,Blue Ain't Your Color,Keith Urban,53,45,4,2016,10,43
2016-10-22,46,Scars To Your Beautiful,Alessia Cara,51,46,6,2016,10,43
2016-10-22,47,This Girl,Kungs vs Cookin' On 3 Burners,29,26,11,2016,10,43
2016-10-22,48,Pick Up The Phone,Young Thug And Travis Scott Ft. Quavo,49,43,8,2016,10,43
2016-10-22,49,Low Life,Future Ft. The Weeknd,42,18,35,2016,10,43
2016-10-22,50,It Don't Hurt Like It Used To,Billy Currington,44,44,11,2016,10,43
2016-10-22,51,No Problem,Chance The Rapper Ft. Lil Wayne Ft. 2 Chainz,54,51,20,2016,10,43
2016-10-22,52,Do You Mind,"DJ Khaled Ft. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future Ft. Rick Ross",82,52,9,2016,10,43
2016-10-22,53,Middle Of A Memory,Cole Swindell,56,53,11,2016,10,43
2016-10-22,54,Fade,Kanye West,58,47,5,2016,10,43
2016-10-22,55,Move,Luke Bryan,61,55,7,2016,10,43
2016-10-22,56,Father Stretch My Hands Pt. 1,Kanye West,57,37,22,2016,10,43
2016-10-22,57,1 Night,Lil Yachty,62,57,9,2016,10,43
2016-10-22,58,I Know Somebody,LOCASH,72,58,6,2016,10,43
2016-10-22,59,May We All,Florida Georgia Line Ft. Tim McGraw,65,56,6,2016,10,43
2016-10-22,60,Say It,Flume Ft. Tove Lo,NA,60,1,2016,10,43
2016-10-22,61,I Met A Girl,William Michael Morgan,60,60,7,2016,10,43
2016-10-22,62,Rock On,Tucker Beathard,67,62,8,2016,10,43
2016-10-22,63,False Alarm,The Weeknd,NA,63,1,2016,10,43
2016-10-22,64,Vice,Miranda Lambert,64,47,12,2016,10,43
2016-10-22,65,Come And See Me,PARTYNEXTDOOR Ft. Drake,70,65,14,2016,10,43
2016-10-22,66,A Little More Summertime,Jason Aldean,71,66,5,2016,10,43
2016-10-22,67,Different For Girls,Dierks Bentley Ft. Elle King,55,42,18,2016,10,43
2016-10-22,68,Money Longer,Lil Uzi Vert,66,54,17,2016,10,43
2016-10-22,69,Perfect Illusion,Lady Gaga,59,15,4,2016,10,43
2016-10-22,70,Sleep Without You,Brett Young,76,70,4,2016,10,43
2016-10-22,71,Too Much Sauce,DJ ESCO Ft. Future Ft. Lil Uzi Vert,79,71,7,2016,10,43
2016-10-22,72,X,21 Savage Ft. Metro Boomin Ft. Future,78,72,4,2016,10,43
2016-10-22,73,Forever Country,"Artists Of Then, Now Ft. Forever",34,21,3,2016,10,43
2016-10-22,74,Cranes In The Sky,Solange,NA,74,1,2016,10,43
2016-10-22,75,You & Me,Marc E. Bassy Ft. G-Eazy,74,58,13,2016,10,43
2016-10-22,76,Mercy,Shawn Mendes,68,68,3,2016,10,43
2016-10-22,77,Wishing,"DJ Drama Ft. Chris Brown, Skeme Ft. Lyquin",93,77,8,2016,10,43
2016-10-22,78,You Was Right,Lil Uzi Vert,85,78,13,2016,10,43
2016-10-22,79,All In My Head (Flex),Fifth Harmony Ft. Fetty Wap,77,24,16,2016,10,43
2016-10-22,80,Peter Pan,Kelsea Ballerini,69,35,19,2016,10,43
2016-10-22,81,Hold Up,Beyonce,87,13,10,2016,10,43
2016-10-22,82,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,84,66,12,2016,10,43
2016-10-22,83,Key To The Streets,YFN Lucci Ft. Migos Ft. Trouble,86,83,3,2016,10,43
2016-10-22,84,HandClap,Fitz And The Tantrums,89,84,2,2016,10,43
2016-10-22,85,CRZY,Kehlani,95,85,2,2016,10,43
2016-10-22,86,Make You Miss Me,Sam Hunt,80,45,19,2016,10,43
2016-10-22,87,You Don't Own Me,Grace Ft. G-Eazy,NA,57,19,2016,10,43
2016-10-22,88,THat Part,ScHoolboy Q Ft. Kanye West,83,40,18,2016,10,43
2016-10-22,89,Juju On That Beat (TZ Anthem),Zay Hilfigerrr Ft. Zayion McCall,NA,57,2,2016,10,43
2016-10-22,90,I Got The Keys,DJ Khaled Ft. Jay Z Ft. Future,81,30,15,2016,10,43
2016-10-22,91,Don't Touch My Hair,Solange Ft. Sampha,NA,91,1,2016,10,43
2016-10-22,92,Song For Another Time,Old Dominion,92,92,2,2016,10,43
